#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"chromosome","NZ_CP013992.1",2111356,2112225,"-",,,"AWN65_RS09365","WP_060382926.1",289,"hypothetical protein"
"chromosome","NZ_CP013992.1",2112242,2112838,"-",,,"AWN65_RS09370","WP_060382927.1",198,"mobile mystery protein B"
"chromosome","NZ_CP013992.1",2112829,2113293,"-",,,"AWN65_RS09375","WP_060382928.1",154,"mobile mystery protein A"
"chromosome","NZ_CP013992.1",2113402,2114106,"-",,,"AWN65_RS09380","WP_060382929.1",234,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",2114212,2114706,"-",,,"AWN65_RS09385","WP_060382930.1",164,"hypothetical protein"
"chromosome","NZ_CP013992.1",2114903,2115346,"-",,,"AWN65_RS09390","WP_060382931.1",147,"MULTISPECIES: CopD family protein"
"chromosome","NZ_CP013992.1",2115375,2116142,"-",,,"AWN65_RS09395","WP_014166193.1",255,"MULTISPECIES: ABC transporter permease subunit"
"chromosome","NZ_CP013992.1",2116147,2116863,"-",,,"AWN65_RS09400","WP_060382932.1",238,"MULTISPECIES: ABC transporter ATP-binding protein"
"chromosome","NZ_CP013992.1",2116860,2118098,"-",,,"AWN65_RS09405","WP_060382933.1",412,"nitrous oxide reductase family maturation protein NosD"
"chromosome","NZ_CP013992.1",2118062,2118493,"-",,,"AWN65_RS09410","WP_060382934.1",143,"MULTISPECIES: nitrous oxide reductase accessory protein NosL"
"chromosome","NZ_CP013992.1",2118490,2119068,"-",,,"AWN65_RS09415","WP_060382935.1",192,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2119161,2121134,"-",,"nosZ","AWN65_RS09420","WP_060382936.1",657,"Sec-dependent nitrous-oxide reductase"
"chromosome","NZ_CP013992.1",2121143,2121625,"-",,,"AWN65_RS09425","WP_060382937.1",160,"MULTISPECIES: c-type cytochrome"
"chromosome","NZ_CP013992.1",2121783,2123069,"-",,"hemL","AWN65_RS09430","WP_060382938.1",428,"glutamate-1-semialdehyde 2,1-aminomutase"
"chromosome","NZ_CP013992.1",2123213,2124142,"-",,,"AWN65_RS09435","WP_060382939.1",309,"MULTISPECIES: glucosaminidase domain-containing protein"
"chromosome","NZ_CP013992.1",2124284,2125207,"-",,,"AWN65_RS09440","WP_060382940.1",307,"MULTISPECIES: pyridoxal-phosphate dependent enzyme"
"chromosome","NZ_CP013992.1",2125517,2129938,"+",,,"AWN65_RS09445","WP_060382941.1",1473,"GEVED domain-containing protein"
"chromosome","NZ_CP013992.1",2129935,2130261,"-",,,"AWN65_RS09450","WP_060382942.1",108,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2130289,2130471,"+",,,"AWN65_RS09455","WP_060382943.1",60,"MULTISPECIES: DUF5522 domain-containing protein"
"chromosome","NZ_CP013992.1",2130553,2132538,"+",,,"AWN65_RS09460","WP_060382944.1",661,"urocanate hydratase"
"chromosome","NZ_CP013992.1",2132607,2133137,"+",,,"AWN65_RS09465","WP_060382945.1",176,"MULTISPECIES: DUF4136 domain-containing protein"
"chromosome","NZ_CP013992.1",2133235,2133618,"+",,,"AWN65_RS09470","WP_060382946.1",127,"group III truncated hemoglobin"
"chromosome","NZ_CP013992.1",2133689,2135446,"+",,,"AWN65_RS09475","WP_060382947.1",585,"MULTISPECIES: aromatic amino acid hydroxylase"
"chromosome","NZ_CP013992.1",2135455,2135814,"+",,,"AWN65_RS09480","WP_081078423.1",119,"MULTISPECIES: rhodanese-like domain-containing protein"
"chromosome","NZ_CP013992.1",2136686,2137093,"-",,,"AWN65_RS09485","WP_060383874.1",135,"MULTISPECIES: DUF4293 family protein"
"chromosome","NZ_CP013992.1",2137264,2139042,"+",,"rho","AWN65_RS09490","WP_060382948.1",592,"MULTISPECIES: transcription termination factor Rho"
"chromosome","NZ_CP013992.1",2139319,2139930,"-",,,"AWN65_RS09495","WP_060382949.1",203,"MULTISPECIES: DUF4230 domain-containing protein"
"chromosome","NZ_CP013992.1",2139933,2140883,"-",,,"AWN65_RS09500","WP_060382950.1",316,"MULTISPECIES: GSCFA domain-containing protein"
"chromosome","NZ_CP013992.1",2140935,2142680,"+",,,"AWN65_RS09505","WP_060383875.1",581,"MULTISPECIES: ABC transporter ATP-binding protein/permease"
"chromosome","NZ_CP013992.1",2142868,2143629,"+",,,"AWN65_RS09510","WP_060382951.1",253,"MULTISPECIES: FkbM family methyltransferase"
"chromosome","NZ_CP013992.1",2143749,2145212,"+",,,"AWN65_RS09515","WP_060382952.1",487,"MULTISPECIES: polysaccharide biosynthesis C-terminal domain-containing protein"
"chromosome","NZ_CP013992.1",2145633,2146412,"+",,,"AWN65_RS14595","WP_081078424.1",259,"MULTISPECIES: RMD1 family protein"
"chromosome","NZ_CP013992.1",2146414,2146785,"-",,,"AWN65_RS09525","WP_060382953.1",123,"MULTISPECIES: group III truncated hemoglobin"
"chromosome","NZ_CP013992.1",2146908,2147795,"+",,"era","AWN65_RS09530","WP_060382954.1",295,"MULTISPECIES: GTPase Era"
"chromosome","NZ_CP013992.1",2147872,2148969,"-",,,"AWN65_RS09535","WP_060382253.1",365,"MULTISPECIES: IS481 family transposase"
"chromosome","NZ_CP013992.1",2149104,2149607,"-",,,"AWN65_RS09540","WP_060382955.1",167,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2149849,2152086,"-",,,"AWN65_RS09545","WP_060382956.1",745,"MULTISPECIES: TonB-dependent receptor"
"chromosome","NZ_CP013992.1",2152248,2152766,"-",,,"AWN65_RS09550","WP_060382957.1",172,"hypothetical protein"
"chromosome","NZ_CP013992.1",2152886,2154196,"+",,"der","AWN65_RS09555","WP_060382958.1",436,"MULTISPECIES: ribosome biogenesis GTPase Der"
"chromosome","NZ_CP013992.1",2154418,2157462,"+",,,"AWN65_RS09560","WP_060382959.1",1014,"M43 family zinc metalloprotease"
"chromosome","NZ_CP013992.1",2157687,2159231,"-",,,"AWN65_RS09565","WP_060382960.1",514,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2159375,2160541,"+",,,"AWN65_RS09570","WP_060382961.1",388,"MULTISPECIES: 2-isopropylmalate synthase"
"chromosome","NZ_CP013992.1",2160541,2161920,"+",,"leuC","AWN65_RS09575","WP_060382962.1",459,"MULTISPECIES: 3-isopropylmalate dehydratase large subunit"
"chromosome","NZ_CP013992.1",2161931,2162542,"+",,"leuD","AWN65_RS09580","WP_060382963.1",203,"MULTISPECIES: 3-isopropylmalate dehydratase small subunit"
"chromosome","NZ_CP013992.1",2162555,2163670,"+",,"leuB","AWN65_RS09585","WP_060382964.1",371,"MULTISPECIES: 3-isopropylmalate dehydrogenase"
"chromosome","NZ_CP013992.1",2164429,2165667,"-",,,"AWN65_RS09590","WP_060382965.1",412,"FAD-dependent oxidoreductase"
"chromosome","NZ_CP013992.1",2165754,2166761,"-",,,"AWN65_RS09595","WP_060382966.1",335,"MULTISPECIES: 4-hydroxyproline epimerase"
"chromosome","NZ_CP013992.1",2167080,2168177,"+",,,"AWN65_RS09605","WP_060382253.1",365,"MULTISPECIES: IS481 family transposase"
"chromosome","NZ_CP013992.1",2168202,2169578,"-",,,"AWN65_RS09610","WP_235588307.1",458,"aldehyde dehydrogenase (NADP(+))"
"chromosome","NZ_CP013992.1",2169707,2170642,"-",,,"AWN65_RS09615","WP_060382968.1",311,"dihydrodipicolinate synthase family protein"
"chromosome","NZ_CP013992.1",2170802,2171653,"+",,,"AWN65_RS09620","WP_060382969.1",283,"MULTISPECIES: AraC family transcriptional regulator"
"chromosome","NZ_CP013992.1",2171798,2173075,"+",,,"AWN65_RS09625","WP_060382970.1",425,"hypothetical protein"
"chromosome","NZ_CP013992.1",2174544,2175023,"-",,,"AWN65_RS09635","WP_060382971.1",159,"MULTISPECIES: nuclear transport factor 2 family protein"
"chromosome","NZ_CP013992.1",2175173,2175538,"+",,,"AWN65_RS09640","WP_060382972.1",121,"MULTISPECIES: helix-turn-helix transcriptional regulator"
"chromosome","NZ_CP013992.1",2175786,2176460,"-",,,"AWN65_RS09645","WP_060382973.1",224,"ATP-binding cassette domain-containing protein"
"chromosome","NZ_CP013992.1",2177322,2178635,"-",,,"AWN65_RS09650","WP_060382974.1",437,"IS1380 family transposase"
"chromosome","NZ_CP013992.1",2179066,2180148,"-",,,"AWN65_RS14610","WP_158447598.1",360,"acyltransferase"
"chromosome","NZ_CP013992.1",2180569,2181663,"-",,,"AWN65_RS09660","WP_060382975.1",364,"restriction endonuclease subunit S"
"chromosome","NZ_CP013992.1",2181632,2183533,"-",,,"AWN65_RS09665","WP_060382976.1",633,"N-6 DNA methylase"
"chromosome","NZ_CP013992.1",2184596,2185240,"-",,,"AWN65_RS09675","WP_145902553.1",214,"hypothetical protein"
"chromosome","NZ_CP013992.1",2185242,2185961,"-",,,"AWN65_RS09680","WP_060382978.1",239,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2186193,2186909,"-",,,"AWN65_RS09685","WP_145902554.1",238,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2187098,2187811,"-",,,"AWN65_RS09690","WP_145902555.1",237,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2187808,2189571,"-",,,"AWN65_RS09695","WP_060382981.1",587,"hypothetical protein"
"chromosome","NZ_CP013992.1",2189573,2190319,"-",,,"AWN65_RS09700","WP_060382982.1",248,"phage baseplate assembly protein V"
"chromosome","NZ_CP013992.1",2190361,2190699,"-",,,"AWN65_RS09705","WP_060382983.1",112,"MULTISPECIES: DUF4280 domain-containing protein"
"chromosome","NZ_CP013992.1",2190712,2191680,"-",,,"AWN65_RS09710","WP_158447600.1",322,"hypothetical protein"
"chromosome","NZ_CP013992.1",2191677,2195012,"-",,,"AWN65_RS15255","WP_060382985.1",1111,"phage baseplate assembly protein V"
"chromosome","NZ_CP013992.1",2195866,2197110,"-",,"ilvA","AWN65_RS09725","WP_060382987.1",414,"threonine ammonia-lyase IlvA"
"chromosome","NZ_CP013992.1",2197097,2198617,"-",,"ilvC","AWN65_RS09730","WP_060382988.1",506,"ketol-acid reductoisomerase"
"chromosome","NZ_CP013992.1",2198643,2199224,"-",,"ilvN","AWN65_RS09735","WP_060382989.1",193,"acetolactate synthase small subunit"
"chromosome","NZ_CP013992.1",2199235,2200983,"-",,"ilvB","AWN65_RS09740","WP_060382990.1",582,"biosynthetic-type acetolactate synthase large subunit"
"chromosome","NZ_CP013992.1",2201023,2202696,"-",,"ilvD","AWN65_RS09745","WP_060382991.1",557,"MULTISPECIES: dihydroxy-acid dehydratase"
"chromosome","NZ_CP013992.1",2202699,2203628,"-",,,"AWN65_RS09750","WP_060382992.1",309,"branched-chain amino acid transaminase"
"chromosome","NZ_CP013992.1",2204327,2205127,"-",,,"AWN65_RS09755","WP_060383877.1",266,"MULTISPECIES: TPM domain-containing protein"
"chromosome","NZ_CP013992.1",2205129,2205566,"-",,,"AWN65_RS09760","WP_060382993.1",145,"MULTISPECIES: TPM domain-containing protein"
"chromosome","NZ_CP013992.1",2205566,2206180,"-",,,"AWN65_RS09765","WP_060382994.1",204,"MULTISPECIES: LemA family protein"
"chromosome","NZ_CP013992.1",2206193,2206396,"-",,,"AWN65_RS09770","WP_060382995.1",67,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2206463,2206795,"-",,,"AWN65_RS09775","WP_060382996.1",110,"MULTISPECIES: MerR family transcriptional regulator"
"chromosome","NZ_CP013992.1",2206830,2207810,"-",,,"AWN65_RS09780","WP_060382997.1",326,"MULTISPECIES: M23 family metallopeptidase"
"chromosome","NZ_CP013992.1",2208114,2210753,"+",,"alaS","AWN65_RS09785","WP_060382998.1",879,"alanine--tRNA ligase"
"chromosome","NZ_CP013992.1",2210849,2214907,"-",,,"AWN65_RS09790","WP_060382999.1",1352,"T9SS type A sorting domain-containing protein"
"chromosome","NZ_CP013992.1",2214917,2216038,"-",,,"AWN65_RS09795","WP_060383000.1",373,"hypothetical protein"
"chromosome","NZ_CP013992.1",2216171,2217031,"+",,,"AWN65_RS09800","WP_060383001.1",286,"glycosyltransferase family 2 protein"
"chromosome","NZ_CP013992.1",2217139,2217885,"+",,,"AWN65_RS09805","WP_193791273.1",248,"MULTISPECIES: ABC transporter permease"
"chromosome","NZ_CP013992.1",2217888,2218655,"+",,,"AWN65_RS09810","WP_060383003.1",255,"MULTISPECIES: ATP-binding cassette domain-containing protein"
"chromosome","NZ_CP013992.1",2218827,2219831,"-",,,"AWN65_RS09815","WP_060383004.1",334,"sphingomyelin phosphodiesterase"
"chromosome","NZ_CP013992.1",2220104,2221162,"-",,,"AWN65_RS09820","WP_060383005.1",352,"MULTISPECIES: mannose-1-phosphate guanylyltransferase"
"chromosome","NZ_CP013992.1",2221205,2221804,"-",,,"AWN65_RS09825","WP_060383006.1",199,"MULTISPECIES: SprT-like domain-containing protein"
"chromosome","NZ_CP013992.1",2222029,2222712,"-",,,"AWN65_RS09830","WP_060383007.1",227,"SDR family oxidoreductase"
"chromosome","NZ_CP013992.1",2222702,2223643,"-",,,"AWN65_RS09835","WP_060383008.1",313,"M20/M25/M40 family metallo-hydrolase"
"chromosome","NZ_CP013992.1",2223656,2224873,"-",,,"AWN65_RS09840","WP_060383009.1",405,"S41 family peptidase"
"chromosome","NZ_CP013992.1",2224834,2225250,"-",,,"AWN65_RS09845","WP_060383010.1",138,"hypothetical protein"
"chromosome","NZ_CP013992.1",2225377,2227005,"-",,,"AWN65_RS09850","WP_060383011.1",542,"pyruvate dehydrogenase complex dihydrolipoamide acetyltransferase"
"chromosome","NZ_CP013992.1",2227012,2228010,"-",,"pdhA","AWN65_RS09855","WP_060383012.1",332,"MULTISPECIES: pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha"
"chromosome","NZ_CP013992.1",2228182,2228664,"-",,"cdd","AWN65_RS09860","WP_060383878.1",160,"MULTISPECIES: cytidine deaminase"
"chromosome","NZ_CP013992.1",2228740,2229930,"-",,"porV","AWN65_RS09865","WP_060383013.1",396,"MULTISPECIES: type IX secretion system outer membrane channel protein PorV"
"chromosome","NZ_CP013992.1",2229969,2233694,"-",,"porU","AWN65_RS09870","WP_235588308.1",1241,"type IX secretion system sortase PorU"
"chromosome","NZ_CP013992.1",2233989,2235716,"+",,"gldJ","AWN65_RS09875","WP_060383015.1",575,"MULTISPECIES: gliding motility lipoprotein GldJ"
"chromosome","NZ_CP013992.1",2235782,2237065,"+",,"murF","AWN65_RS09880","WP_060383016.1",427,"MULTISPECIES: UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase"
"chromosome","NZ_CP013992.1",2237389,2238084,"+",,,"AWN65_RS09885","WP_060383017.1",231,"MULTISPECIES: outer membrane beta-barrel protein"
"chromosome","NZ_CP013992.1",2238103,2238828,"+",,,"AWN65_RS09890","WP_060383018.1",241,"MULTISPECIES: PorT family protein"
"chromosome","NZ_CP013992.1",2238969,2240882,"+",,,"AWN65_RS09895","WP_060383019.1",637,"T9SS type A sorting domain-containing protein"
"chromosome","NZ_CP013992.1",2240895,2250602,"+",,,"AWN65_RS09900","WP_060383020.1",3235,"hypothetical protein"
"chromosome","NZ_CP013992.1",2250737,2250985,"+",,,"AWN65_RS09905","WP_123907311.1",82,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2251042,2251215,"-",,,"AWN65_RS14920","WP_158447602.1",57,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2251410,2252300,"+",,,"AWN65_RS09910","WP_060383022.1",296,"RHS repeat-associated core domain-containing protein"
"chromosome","NZ_CP013992.1",2252806,2253777,"+",,,"AWN65_RS09915","WP_060383023.1",323,"RHS repeat-associated core domain-containing protein"
"chromosome","NZ_CP013992.1",2253788,2254114,"+",,,"AWN65_RS09920","WP_060383024.1",108,"DUF1493 family protein"
"chromosome","NZ_CP013992.1",2254153,2254479,"-",,,"AWN65_RS09925","WP_060383025.1",108,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",2254644,2256923,"+",,,"AWN65_RS15260","WP_081078429.1",759,"CHC2 zinc finger domain-containing protein"
"chromosome","NZ_CP013992.1",2257179,2258096,"+",,,"AWN65_RS09935","WP_060383026.1",305,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",2258093,2258983,"+",,,"AWN65_RS09940","WP_060383027.1",296,"MULTISPECIES: tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",2259806,2260603,"+",,,"AWN65_RS09945","WP_145902556.1",265,"hypothetical protein"
"chromosome","NZ_CP013992.1",2260614,2260940,"+",,,"AWN65_RS09950","WP_060383024.1",108,"DUF1493 family protein"
"chromosome","NZ_CP013992.1",2260979,2261305,"-",,,"AWN65_RS09955","WP_060383025.1",108,"helix-turn-helix domain-containing protein"
"chromosome","NZ_CP013992.1",2261470,2263749,"+",,,"AWN65_RS15265","WP_081078429.1",759,"CHC2 zinc finger domain-containing protein"
"chromosome","NZ_CP013992.1",2264005,2264922,"+",,,"AWN65_RS09965","WP_060383026.1",305,"tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",2264919,2265809,"+",,,"AWN65_RS09970","WP_060383027.1",296,"MULTISPECIES: tyrosine-type recombinase/integrase"
"chromosome","NZ_CP013992.1",2266876,2267313,"+",,,"AWN65_RS09980","WP_060383030.1",145,"hypothetical protein"
"chromosome","NZ_CP013992.1",2267310,2267549,"+",,,"AWN65_RS09985","WP_060383031.1",79,"hypothetical protein"
"chromosome","NZ_CP013992.1",2275028,2275738,"-",,,"AWN65_RS10030","WP_060383034.1",236,"MULTISPECIES: DUF4294 domain-containing protein"
"chromosome","NZ_CP013992.1",2275819,2276907,"+",,,"AWN65_RS10035","WP_060383879.1",362,"MULTISPECIES: M42 family metallopeptidase"
"chromosome","NZ_CP013992.1",2277033,2278337,"-",,,"AWN65_RS10040","WP_158447603.1",434,"MULTISPECIES: zinc-dependent metalloprotease"
"chromosome","NZ_CP013992.1",2278813,2279574,"-",,,"AWN65_RS10045","WP_060383036.1",253,"MULTISPECIES: cyclase family protein"
"chromosome","NZ_CP013992.1",2280083,2281468,"-",,,"AWN65_RS10050","WP_060383037.1",461,"hypothetical protein"
"chromosome","NZ_CP013992.1",2282194,2283585,"-",,,"AWN65_RS10055","WP_060383038.1",463,"hypothetical protein"
"chromosome","NZ_CP013992.1",2283649,2284608,"-",,,"AWN65_RS10060","WP_060383039.1",319,"phosphoribosylaminoimidazolesuccinocarboxamide synthase"
"chromosome","NZ_CP013992.1",2284764,2285960,"+",,"hmpA","AWN65_RS10065","WP_060383040.1",398,"NO-inducible flavohemoprotein"
"chromosome","NZ_CP013992.1",2285969,2286397,"+",,,"AWN65_RS10070","WP_060383041.1",142,"MULTISPECIES: Rrf2 family transcriptional regulator"
"chromosome","NZ_CP013992.1",2286630,2287109,"-",,,"AWN65_RS14960","WP_060383042.1",159,"MULTISPECIES: hypothetical protein"
"chromosome","NZ_CP013992.1",2287096,2289012,"-",,,"AWN65_RS10080","WP_060383043.1",638,"hypothetical protein"
"chromosome","NZ_CP013992.1",2289123,2290073,"-",,,"AWN65_RS10085","WP_060383044.1",316,"MULTISPECIES: PhoH family protein"
"chromosome","NZ_CP013992.1",2290168,2290989,"+",,,"AWN65_RS10090","WP_060383045.1",273,"MULTISPECIES: SAM-dependent chlorinase/fluorinase"
"chromosome","NZ_CP013992.1",2291015,2291311,"+",,,"AWN65_RS10095","WP_060383046.1",98,"MULTISPECIES: antibiotic biosynthesis monooxygenase"
"chromosome","NZ_CP013992.1",2291383,2292114,"+",,"gldF","AWN65_RS10100","WP_060383047.1",243,"MULTISPECIES: gliding motility-associated ABC transporter permease subunit GldF"
"chromosome","NZ_CP013992.1",2292116,2293783,"+",,"gldG","AWN65_RS10105","WP_060383048.1",555,"MULTISPECIES: gliding motility-associated ABC transporter substrate-binding protein GldG"
"chromosome","NZ_CP013992.1",2293882,2295000,"+",,"dnaN","AWN65_RS10110","WP_060383049.1",372,"MULTISPECIES: DNA polymerase III subunit beta"
"chromosome","NZ_CP013992.1",2295278,2296624,"+",,,"AWN65_RS10115","WP_060383050.1",448,"MULTISPECIES: DEAD/DEAH box helicase"
"chromosome","NZ_CP013992.1",2297282,2299462,"-",,,"AWN65_RS10120","WP_060383051.1",726,"ATP-binding protein"
"chromosome","NZ_CP013992.1",2299549,2300088,"+",,,"AWN65_RS10125","WP_235588309.1",179,"MULTISPECIES: DUF4442 domain-containing protein"
"chromosome","NZ_CP013992.1",2300195,2302114,"+",,,"AWN65_RS10130","WP_060383052.1",639,"MULTISPECIES: BatA domain-containing protein"
"chromosome","NZ_CP013992.1",2302111,2303367,"+",,,"AWN65_RS10135","WP_060383881.1",418,"MULTISPECIES: dihydroorotase"
"chromosome","NZ_CP013992.1",2303367,2303702,"+",,,"AWN65_RS10140","WP_060383053.1",111,"hypothetical protein"
"chromosome","NZ_CP013992.1",2303702,2304352,"+",,,"AWN65_RS10145","WP_060383054.1",216,"MULTISPECIES: phospholipase"
"chromosome","NZ_CP013992.1",2304400,2305335,"-",,,"AWN65_RS10150","WP_123910347.1",311,"MULTISPECIES: FKBP-type peptidyl-prolyl cis-trans isomerase"
"chromosome","NZ_CP013992.1",2305412,2305807,"+",,,"AWN65_RS10155","WP_060383056.1",131,"MULTISPECIES: S4 domain-containing protein"
"chromosome","NZ_CP013992.1",2305794,2306375,"+",,,"AWN65_RS10160","WP_060383057.1",193,"MULTISPECIES: SAM-dependent methyltransferase"
"chromosome","NZ_CP013992.1",2306385,2306882,"+",,,"AWN65_RS10165","WP_060383058.1",165,"MULTISPECIES: phosphoribosyltransferase domain-containing protein"
"chromosome","NZ_CP013992.1",2306870,2307391,"-",,,"AWN65_RS10170","WP_060383882.1",173,"MULTISPECIES: shikimate kinase"
"chromosome","NZ_CP013992.1",2308526,2309473,"+",,,"AWN65_RS10205","WP_081078431.1",315,"MULTISPECIES: M43 family zinc metalloprotease"
"chromosome","NZ_CP013992.1",2309654,2310511,"-",,,"AWN65_RS10210","WP_060383060.1",285,"MULTISPECIES: glycoside hydrolase family 25 protein"
"chromosome","NZ_CP013992.1",2310512,2311252,"-",,,"AWN65_RS10215","WP_060383061.1",246,"CDP-alcohol phosphatidyltransferase family protein"
"chromosome","NZ_CP013992.1",2311450,2312442,"+",,,"AWN65_RS10220","WP_060383883.1",330,"PorV/PorQ family protein"
"chromosome","NZ_CP013992.1",2312501,2313649,"+",,,"AWN65_RS10225","WP_060383062.1",382,"DUF4105 domain-containing protein"
